date,electricity_total,electricity_mean,electricity_max,electricity_min
2007-10-02,380805.0,15866.875,17929.0,12500.0
2007-10-03,386360.0,16098.333333333334,18140.0,12686.0
2007-10-04,401597.0,16733.208333333332,19695.0,12786.0
2007-10-05,416016.0,17334.0,20474.0,13334.0
2007-10-06,390839.0,16284.958333333334,19657.0,12830.0
2007-10-07,381834.0,15909.75,19712.0,12168.0
2007-10-08,430495.0,17937.291666666668,21816.0,13151.0
2007-10-09,397286.0,16553.583333333332,18623.0,13456.0
2007-10-10,362954.0,15123.083333333334,16636.0,12573.0
2007-10-11,359507.0,14979.458333333334,16686.0,12342.0
2007-10-12,355709.0,14821.208333333334,16040.0,12616.0
2007-10-13,326398.0,13599.916666666666,14810.0,12414.0
2007-10-14,313467.0,13061.125,14809.0,11499.0
2007-10-15,360013.0,15000.541666666666,16999.0,11973.0
2007-10-16,364752.0,15198.0,16752.0,12268.0
2007-10-17,364316.0,15179.833333333334,17063.0,12352.0
2007-10-18,376675.0,15694.791666666666,17707.0,12467.0
2007-10-19,364686.0,15195.25,16608.0,12808.0
2007-10-20,321018.0,13375.75,14524.0,11604.0
2007-10-21,316081.0,13170.041666666666,15207.0,11207.0
2007-10-22,363623.0,15150.958333333334,17315.0,11848.0
2007-10-23,371471.0,15477.958333333334,17115.0,12642.0
2007-10-24,369258.0,15385.75,17137.0,12570.0
2007-10-25,368367.0,15348.625,16845.0,12807.0
2007-10-26,357959.0,14914.958333333334,16264.0,12413.0
2007-10-27,326555.0,13606.458333333334,14792.0,11722.0
2007-10-28,317910.0,13246.25,15225.0,11656.0
2007-10-29,381305.0,15887.708333333334,18284.0,13341.0
2007-10-30,385261.0,16052.541666666666,18427.0,14167.0
2007-10-31,380160.0,15840.0,18248.0,13875.0
2007-11-01,369259.0,15385.791666666666,16949.0,12981.0
2007-11-02,379065.0,15794.375,18199.0,13874.0
2007-11-03,356286.0,14845.25,16639.0,13771.0
2007-11-04,333336.0,14492.869565217392,15829.0,13269.0
2007-11-05,385147.0,16047.791666666666,17977.0,13890.0
2007-11-06,395042.0,16460.083333333332,18777.0,13377.0
2007-11-07,406015.0,16917.291666666668,18650.0,14622.0
2007-11-08,411771.0,17157.125,18966.0,15514.0
2007-11-09,392976.0,16374.0,17797.0,14451.0
2007-11-10,368689.0,15362.041666666666,16601.0,13825.0
2007-11-11,369400.0,15391.666666666666,16449.0,14334.0
2007-11-12,378024.0,15751.0,17252.0,13448.0
2007-11-13,376558.0,15689.916666666666,17355.0,13115.0
2007-11-14,374271.0,15594.625,17342.0,13263.0
2007-11-15,405689.0,16903.708333333332,19491.0,13372.0
2007-11-16,417486.0,17395.25,19018.0,15434.0
2007-11-17,382687.0,15945.291666666666,17205.0,15112.0
2007-11-18,361327.0,15055.291666666666,16503.0,13766.0
2007-11-19,393556.0,16398.166666666668,17771.0,14197.0
2007-11-20,371346.0,15472.75,16850.0,13233.0
2007-11-21,366313.0,15263.041666666666,16719.0,12959.0
2007-11-22,323263.0,13469.291666666666,15072.0,11596.0
2007-11-23,364940.0,15205.833333333334,16890.0,13333.0
2007-11-24,386065.0,16086.041666666666,17212.0,15183.0
2007-11-25,371085.0,15461.875,17028.0,14211.0
2007-11-26,400999.0,16708.291666666668,18599.0,13810.0
2007-11-27,410264.0,17094.333333333332,19492.0,14145.0
2007-11-28,431777.0,17990.708333333332,20102.0,16035.0
2007-11-29,425747.0,17739.458333333332,19850.0,15378.0
2007-11-30,434897.0,18120.708333333332,20474.0,16512.0
2007-12-01,411069.0,17127.875,18391.0,15904.0
2007-12-02,383849.0,15993.708333333334,17617.0,14501.0
2007-12-03,443832.0,18493.0,21654.0,14136.0
2007-12-04,466909.0,19454.541666666668,21032.0,17093.0
2007-12-05,470863.0,19619.291666666668,21379.0,17240.0
2007-12-06,478023.0,19917.625,22085.0,17895.0
2007-12-07,460911.0,19204.625,20623.0,17321.0
2007-12-08,401412.0,16725.5,17914.0,15338.0
2007-12-09,383898.0,15995.75,17781.0,14189.0
2007-12-10,409728.0,17072.0,19174.0,14209.0
2007-12-11,402839.0,16784.958333333332,18356.0,14317.0
2007-12-12,402553.0,16773.041666666668,18940.0,14050.0
2007-12-13,422279.0,17594.958333333332,19330.0,14892.0
2007-12-14,426661.0,17777.541666666668,19340.0,15319.0
2007-12-15,425783.0,17740.958333333332,19601.0,15507.0
2007-12-16,422401.0,17600.041666666668,20633.0,14856.0
2007-12-17,487331.0,20305.458333333332,22351.0,17334.0
2007-12-18,478012.0,19917.166666666668,22432.0,18496.0
2007-12-19,445464.0,18561.0,20345.0,16437.0
2007-12-20,450564.0,18773.5,21109.0,17035.0
2007-12-21,427853.0,17827.208333333332,19225.0,15671.0
2007-12-22,383534.0,15980.583333333334,17119.0,14588.0
2007-12-23,372688.0,15528.666666666666,18105.0,13064.0
2007-12-24,391650.0,16318.75,17714.0,15181.0
2007-12-25,359320.0,14971.666666666666,16290.0,13119.0
2007-12-26,392391.0,16349.625,18091.0,14214.0
2007-12-27,401973.0,16748.875,18250.0,14669.0
2007-12-28,408350.0,17014.583333333332,18413.0,14866.0
2007-12-29,375684.0,15653.5,17408.0,13744.0
2007-12-30,386526.0,16105.25,17643.0,14602.0
2007-12-31,387882.0,16161.75,17484.0,14685.0
2008-01-01,398339.0,16597.458333333332,19403.0,14149.0
2008-01-02,498796.0,20783.166666666668,23156.0,17611.0
2008-01-03,506007.0,21083.625,22583.0,19428.0
2008-01-04,485169.0,20215.375,22943.0,18378.0
2008-01-05,422258.0,17594.083333333332,18656.0,16434.0
2008-01-06,364683.0,15195.125,16533.0,13974.0
2008-01-07,380332.0,15847.166666666666,17518.0,13510.0
2008-01-08,382776.0,15949.0,17534.0,13303.0
2008-01-09,384699.0,16029.125,18324.0,12882.0
2008-01-10,423495.0,17645.625,19242.0,15327.0
2008-01-11,407321.0,16971.708333333332,18440.0,14166.0
2008-01-12,385182.0,16049.25,17277.0,14679.0
2008-01-13,389264.0,16219.333333333334,17779.0,14720.0
2008-01-14,454168.0,18923.666666666668,21195.0,15548.0
2008-01-15,473916.0,19746.5,21439.0,17330.0
2008-01-16,474639.0,19776.625,22449.0,18278.0
2008-01-17,456261.0,19010.875,20356.0,16618.0
2008-01-18,443842.0,18493.416666666668,20150.0,16402.0
2008-01-19,442728.0,18447.0,20298.0,16325.0
2008-01-20,482394.0,20099.75,21868.0,18387.0
2008-01-21,508562.0,21190.083333333332,23381.0,19561.0
2008-01-22,481382.0,20057.583333333332,21484.0,18076.0
2008-01-23,475369.0,19807.041666666668,21807.0,17770.0
2008-01-24,500733.0,20863.875,23137.0,18115.0
2008-01-25,512328.0,21347.0,24465.0,19457.0
2008-01-26,443825.0,18492.708333333332,19643.0,17434.0
2008-01-27,412040.0,17168.333333333332,18951.0,15884.0
2008-01-28,451902.0,18829.25,21873.0,17244.0
2008-01-29,426881.0,17786.708333333332,19053.0,15509.0
2008-01-30,464454.0,19352.25,21592.0,15730.0
2008-01-31,485873.0,20244.708333333332,22544.0,18664.0
2008-02-01,451598.0,18816.583333333332,20005.0,17006.0
2008-02-02,411443.0,17143.458333333332,18710.0,15974.0
2008-02-03,392433.0,16351.375,17268.0,15543.0
2008-02-04,413980.0,17249.166666666668,18751.0,14881.0
2008-02-05,393523.0,16396.791666666668,17943.0,13828.0
2008-02-06,393195.0,16383.125,17991.0,13661.0
2008-02-07,430400.0,17933.333333333332,19775.0,14952.0
2008-02-08,424224.0,17676.0,19825.0,16153.0
2008-02-09,388675.0,16194.791666666666,17224.0,15025.0
2008-02-10,422592.0,17608.0,21118.0,14918.0
2008-02-11,499943.0,20830.958333333332,22976.0,18900.0
2008-02-12,481055.0,20043.958333333332,21624.0,18325.0
2008-02-13,470345.0,19597.708333333332,21477.0,16812.0
2008-02-14,473833.0,19743.041666666668,22322.0,18371.0
2008-02-15,437399.0,18224.958333333332,20139.0,17156.0
2008-02-16,395031.0,16459.625,17964.0,15277.0
2008-02-17,371008.0,15458.666666666666,16417.0,14366.0
2008-02-18,421018.0,17542.416666666668,20118.0,14107.0
2008-02-19,473830.0,19742.916666666668,21665.0,17123.0
2008-02-20,474279.0,19761.625,21243.0,17874.0
2008-02-21,488068.0,20336.166666666668,22565.0,18503.0
2008-02-22,453209.0,18883.708333333332,20271.0,17185.0
2008-02-23,412311.0,17179.625,18455.0,15580.0
2008-02-24,413711.0,17237.958333333332,18660.0,16210.0
2008-02-25,441733.0,18405.541666666668,19967.0,16141.0
2008-02-26,445298.0,18554.083333333332,20590.0,16094.0
2008-02-27,482898.0,20120.75,22314.0,17455.0
2008-02-28,484200.0,20175.0,22153.0,18836.0
2008-02-29,463364.0,19306.833333333332,21216.0,17592.0
2008-03-01,397635.0,16568.125,17760.0,15520.0
2008-03-02,376895.0,15703.958333333334,17124.0,14373.0
2008-03-03,387480.0,16145.0,18007.0,14267.0
2008-03-04,407110.0,16962.916666666668,18867.0,13923.0
2008-03-05,430559.0,17939.958333333332,19658.0,15374.0
2008-03-06,425435.0,17726.458333333332,20110.0,16531.0
2008-03-07,435908.0,18162.833333333332,19677.0,15549.0
2008-03-08,431613.0,17983.875,20135.0,15857.0
2008-03-09,399129.0,17353.434782608696,18591.0,15819.0
2008-03-10,427826.0,17826.083333333332,20413.0,16341.0
2008-03-11,419204.0,17466.833333333332,19671.0,15439.0
2008-03-12,411095.0,17128.958333333332,19777.0,15822.0
2008-03-13,397460.0,16560.833333333332,19285.0,15351.0
2008-03-14,385117.0,16046.541666666666,17845.0,13740.0
2008-03-15,365843.0,15243.458333333334,16413.0,13567.0
2008-03-16,364898.0,15204.083333333334,17024.0,13793.0
2008-03-17,421245.0,17551.875,19950.0,15385.0
2008-03-18,408422.0,17017.583333333332,18739.0,15152.0
2008-03-19,394162.0,16423.416666666668,17846.0,13997.0
2008-03-20,404741.0,16864.208333333332,19009.0,14975.0
2008-03-21,387359.0,16139.958333333334,18211.0,15085.0
2008-03-22,363381.0,15140.875,16399.0,13567.0
2008-03-23,363070.0,15127.916666666666,16517.0,13784.0
2008-03-24,419339.0,17472.458333333332,19411.0,15114.0
2008-03-25,427582.0,17815.916666666668,20283.0,16496.0
2008-03-26,385202.0,16050.083333333334,17761.0,14554.0
2008-03-27,388177.0,16174.041666666666,17462.0,13743.0
2008-03-28,386217.0,16092.375,17411.0,13833.0
2008-03-29,370747.0,15447.791666666666,16854.0,14332.0
2008-03-30,364092.0,15170.5,16515.0,13622.0
2008-03-31,386797.0,16116.541666666666,17728.0,13928.0
2008-04-01,371968.0,15498.666666666666,17146.0,13114.0
2008-04-02,378728.0,15780.333333333334,17624.0,13915.0
2008-04-03,398088.0,16587.0,18037.0,14161.0
2008-04-04,382932.0,15955.5,17421.0,14328.0
2008-04-05,344254.0,14343.916666666666,15475.0,13082.0
2008-04-06,330234.0,13759.75,14916.0,12707.0
2008-04-07,366248.0,15260.333333333334,16814.0,12659.0
2008-04-08,368415.0,15350.625,16677.0,12991.0
2008-04-09,361323.0,15055.125,16265.0,12686.0
2008-04-10,368727.0,15363.625,16666.0,12816.0
2008-04-11,357171.0,14882.125,16197.0,12627.0
2008-04-12,331915.0,13829.791666666666,15236.0,11836.0
2008-04-13,345226.0,14384.416666666666,16524.0,12421.0
2008-04-14,398732.0,16613.833333333332,18224.0,14221.0
2008-04-15,393991.0,16416.291666666668,18847.0,15213.0
2008-04-16,383336.0,15972.333333333334,18344.0,14529.0
2008-04-17,370876.0,15453.166666666666,17154.0,13337.0
2008-04-18,357124.0,14880.166666666666,15957.0,12405.0
2008-04-19,321856.0,13410.666666666666,14546.0,11603.0
2008-04-20,316218.0,13175.75,14771.0,11608.0
2008-04-21,358036.0,14918.166666666666,16176.0,12295.0
2008-04-22,360916.0,15038.166666666666,16267.0,12434.0
2008-04-23,360034.0,15001.416666666666,16381.0,12295.0
2008-04-24,362389.0,15099.541666666666,16538.0,12272.0
2008-04-25,362630.0,15109.583333333334,16769.0,12307.0
2008-04-26,326045.0,13585.208333333334,14637.0,11814.0
2008-04-27,307964.0,12831.833333333334,14547.0,11144.0
2008-04-28,355422.0,14809.25,16310.0,11853.0
2008-04-29,376905.0,15704.375,17125.0,13225.0
2008-04-30,373867.0,15577.791666666666,17460.0,14090.0
2008-05-01,359444.0,14976.833333333334,16082.0,12869.0
2008-05-02,356163.0,14840.125,16424.0,12089.0
2008-05-03,322541.0,13439.208333333334,14482.0,11644.0
2008-05-04,307761.0,12823.375,14494.0,11144.0
2008-05-05,354290.0,14762.083333333334,16269.0,11888.0
2008-05-06,360114.0,15004.75,16313.0,12197.0
2008-05-07,365251.0,15218.791666666666,16677.0,12268.0
2008-05-08,365630.0,15234.583333333334,16461.0,12585.0
2008-05-09,355760.0,14823.333333333334,16103.0,12622.0
2008-05-10,321137.0,13380.708333333334,14258.0,11773.0
2008-05-11,312683.0,13028.458333333334,14718.0,11257.0
2008-05-12,364785.0,15199.375,16755.0,12351.0
2008-05-13,364359.0,15181.625,16214.0,13094.0
2008-05-14,359530.0,14980.416666666666,16194.0,12432.0
2008-05-15,360505.0,15021.041666666666,16283.0,12577.0
2008-05-16,356249.0,14843.708333333334,16220.0,12594.0
2008-05-17,325216.0,13550.666666666666,14468.0,12172.0
2008-05-18,307334.0,12805.583333333334,14580.0,11151.0
2008-05-19,355113.0,14796.375,16064.0,12207.0
2008-05-20,359841.0,14993.375,16120.0,12582.0
2008-05-21,358918.0,14954.916666666666,16086.0,12663.0
2008-05-22,362426.0,15101.083333333334,16214.0,12859.0
2008-05-23,350647.0,14610.291666666666,15856.0,12456.0
2008-05-24,311783.0,12990.958333333334,13972.0,11444.0
2008-05-25,303794.0,12658.083333333334,13819.0,11121.0
2008-05-26,320645.0,13360.208333333334,15732.0,11021.0
2008-05-27,373386.0,15557.75,17451.0,12341.0
2008-05-28,358075.0,14919.791666666666,16146.0,12475.0
2008-05-29,365777.0,15240.708333333334,16639.0,12428.0
2008-05-30,376615.0,15692.291666666666,17781.0,12354.0
2008-05-31,364483.0,15186.791666666666,17082.0,12469.0
2008-06-01,340224.0,14176.0,15881.0,11697.0
2008-06-02,383720.0,15988.333333333334,18752.0,12066.0
2008-06-03,380683.0,15861.791666666666,17562.0,12939.0
2008-06-04,400348.0,16681.166666666668,18778.0,13064.0
2008-06-05,441972.0,18415.5,22069.0,13648.0
2008-06-06,466555.0,19439.791666666668,23070.0,14728.0
2008-06-07,418479.0,17436.625,19725.0,14117.0
2008-06-08,423020.0,17625.833333333332,21274.0,13116.0
2008-06-09,479224.0,19967.666666666668,23938.0,14878.0
2008-06-10,443538.0,18480.75,21295.0,14748.0
2008-06-11,428194.0,17841.416666666668,21498.0,13536.0
2008-06-12,448024.0,18667.666666666668,22674.0,13956.0
2008-06-13,451413.0,18808.875,22600.0,14877.0
2008-06-14,386753.0,16114.708333333334,18047.0,13361.0
2008-06-15,370480.0,15436.666666666666,18567.0,12019.0
2008-06-16,407377.0,16974.041666666668,19905.0,13195.0
2008-06-17,381741.0,15905.875,17671.0,12982.0
2008-06-18,370231.0,15426.291666666666,17205.0,12581.0
2008-06-19,378454.0,15768.916666666666,17958.0,12559.0
2008-06-20,387077.0,16128.208333333334,18500.0,12836.0
2008-06-21,365408.0,15225.333333333334,17387.0,12540.0
2008-06-22,344479.0,14353.291666666666,16336.0,11708.0
2008-06-23,387598.0,16149.916666666666,18800.0,12544.0
2008-06-24,398139.0,16589.125,19391.0,12741.0
2008-06-25,408524.0,17021.833333333332,20291.0,12982.0
2008-06-26,439080.0,18295.0,22455.0,13492.0
2008-06-27,433397.0,18058.208333333332,21416.0,14055.0
2008-06-28,395710.0,16487.916666666668,19122.0,13660.0
2008-06-29,357902.0,14912.583333333334,16722.0,12426.0
2008-06-30,367110.0,15296.25,17196.0,12551.0
2008-07-01,370586.0,15441.083333333334,17796.0,12251.0
2008-07-02,386560.0,16106.666666666666,19211.0,12350.0
2008-07-03,381720.0,15905.0,17937.0,13051.0
2008-07-04,330452.0,13768.833333333334,15146.0,12003.0
2008-07-05,339681.0,14153.375,16573.0,11547.0
2008-07-06,363353.0,15139.708333333334,18496.0,11606.0
2008-07-07,434808.0,18117.0,21866.0,13316.0
2008-07-08,441240.0,18385.0,21649.0,14309.0
2008-07-09,427441.0,17810.041666666668,20617.0,14250.0
2008-07-10,414773.0,17282.208333333332,20442.0,13355.0
2008-07-11,430906.0,17954.416666666668,21803.0,13401.0
2008-07-12,415887.0,17328.625,20486.0,13625.0
2008-07-13,382264.0,15927.666666666666,18014.0,13047.0
2008-07-14,411525.0,17146.875,20293.0,12898.0
2008-07-15,420987.0,17541.125,21228.0,13212.0
2008-07-16,444898.0,18537.416666666668,22606.0,13678.0
2008-07-17,462029.0,19251.208333333332,23286.0,14288.0
2008-07-18,455937.0,18997.375,22793.0,14222.0
2008-07-19,422336.0,17597.333333333332,20790.0,13812.0
2008-07-20,420640.0,17526.666666666668,21104.0,13593.0
2008-07-21,465361.0,19390.041666666668,23356.0,14665.0
2008-07-22,454481.0,18936.708333333332,22523.0,14837.0
2008-07-23,418997.0,17458.208333333332,19890.0,14037.0
2008-07-24,411316.0,17138.166666666668,20094.0,13236.0
2008-07-25,413786.0,17241.083333333332,20225.0,13367.0
2008-07-26,408951.0,17039.625,20577.0,13509.0
2008-07-27,389601.0,16233.375,19496.0,12730.0
2008-07-28,423451.0,17643.791666666668,20893.0,13297.0
2008-07-29,457300.0,19054.166666666668,23310.0,14037.0
2008-07-30,464301.0,19345.875,22522.0,15256.0
2008-07-31,459943.0,19164.291666666668,22292.0,15087.0
2008-08-01,457990.0,19082.916666666668,22950.0,14566.0
2008-08-02,413633.0,17234.708333333332,19855.0,14147.0
2008-08-03,383303.0,15970.958333333334,19520.0,12459.0
2008-08-04,433897.0,18079.041666666668,21868.0,13414.0
2008-08-05,441166.0,18381.916666666668,21120.0,14447.0
2008-08-06,451930.0,18830.416666666668,22252.0,14635.0
2008-08-07,431252.0,17968.833333333332,20845.0,14347.0
2008-08-08,398715.0,16613.125,19127.0,13373.0
2008-08-09,359710.0,14987.916666666666,17286.0,12325.0
2008-08-10,343329.0,14305.375,16457.0,11783.0
2008-08-11,381335.0,15888.958333333334,18299.0,12423.0
2008-08-12,394845.0,16451.875,19202.0,12729.0
2008-08-13,399891.0,16662.125,19251.0,13115.0
2008-08-14,404054.0,16835.583333333332,19416.0,13347.0
2008-08-15,395176.0,16465.666666666668,18916.0,13149.0
2008-08-16,361255.0,15052.291666666666,17658.0,12252.0
2008-08-17,356260.0,14844.166666666666,17873.0,11737.0
2008-08-18,415489.0,17312.041666666668,21072.0,12788.0
2008-08-19,429640.0,17901.666666666668,21524.0,13467.0
2008-08-20,420605.0,17525.208333333332,21093.0,13399.0
2008-08-21,434888.0,18120.333333333332,22058.0,13447.0
2008-08-22,441557.0,18398.208333333332,21836.0,14303.0
2008-08-23,407527.0,16980.291666666668,20731.0,13204.0
2008-08-24,398520.0,16605.0,20303.0,12820.0
2008-08-25,420041.0,17501.708333333332,20495.0,13733.0
2008-08-26,403646.0,16818.583333333332,18968.0,13373.0
2008-08-27,395065.0,16461.041666666668,18008.0,13630.0
2008-08-28,391009.0,16292.041666666666,18118.0,13248.0
2008-08-29,412382.0,17182.583333333332,20518.0,13386.0
2008-08-30,381842.0,15910.083333333334,19036.0,12670.0
2008-08-31,365763.0,15240.125,18541.0,12043.0
2008-09-01,373885.0,15578.541666666666,19510.0,11870.0
2008-09-02,438876.0,18286.5,22758.0,13158.0
2008-09-03,452888.0,18870.333333333332,23079.0,14029.0
2008-09-04,446485.0,18603.541666666668,22044.0,14229.0
2008-09-05,420096.0,17504.0,19833.0,14139.0
2008-09-06,369835.0,15409.791666666666,17315.0,12939.0
2008-09-07,346908.0,14454.5,16814.0,11911.0
2008-09-08,398503.0,16604.291666666668,19650.0,12553.0
2008-09-09,386776.0,16115.666666666666,17591.0,13306.0
2008-09-10,373109.0,15546.208333333334,17194.0,12584.0
2008-09-11,385910.0,16079.583333333334,18776.0,12567.0
2008-09-12,403545.0,16814.375,18701.0,13637.0
2008-09-13,400799.0,16699.958333333332,19926.0,13074.0
2008-09-14,382609.0,15942.041666666666,19429.0,13331.0
2008-09-15,357879.0,14911.625,16650.0,12004.0
2008-09-16,356374.0,14848.916666666666,16599.0,11967.0
2008-09-17,367853.0,15327.208333333334,17444.0,11934.0
2008-09-18,374659.0,15610.791666666666,17635.0,12343.0
2008-09-19,368256.0,15344.0,17281.0,12342.0
2008-09-20,343945.0,14331.041666666666,16136.0,11993.0
2008-09-21,336655.0,14027.291666666666,16523.0,11420.0
2008-09-22,381643.0,15901.791666666666,18544.0,12189.0
2008-09-23,382271.0,15927.958333333334,18465.0,12489.0
2008-09-24,377873.0,15744.708333333334,17914.0,12506.0
2008-09-25,376078.0,15669.916666666666,17445.0,12549.0
2008-09-26,361703.0,15070.958333333334,16567.0,12372.0
2008-09-27,333187.0,13882.791666666666,15385.0,11800.0
2008-09-28,325566.0,13565.25,15748.0,11464.0
2008-09-29,368547.0,15356.125,17339.0,12074.0
2008-09-30,362199.0,15091.625,16573.0,12348.0
2008-10-01,348947.0,14539.458333333334,16331.0,11823.0
2008-10-02,355812.0,14825.5,16481.0,12140.0
2008-10-03,353884.0,14745.166666666666,16245.0,12618.0
2008-10-04,321511.0,13396.291666666666,14562.0,11704.0
2008-10-05,314055.0,13085.625,14933.0,11320.0
2008-10-06,356948.0,14872.833333333334,16626.0,11807.0
2008-10-07,359856.0,14994.0,16650.0,12227.0
2008-10-08,361974.0,15082.25,16557.0,12302.0
2008-10-09,359982.0,14999.25,16415.0,12360.0
2008-10-10,353131.0,14713.791666666666,15907.0,12242.0
2008-10-11,326117.0,13588.208333333334,15008.0,11593.0
2008-10-12,315565.0,13148.541666666666,15267.0,11194.0
2008-10-13,360760.0,15031.666666666666,17016.0,11745.0
2008-10-14,367207.0,15300.291666666666,17082.0,12147.0
2008-10-15,369866.0,15411.083333333334,17519.0,12135.0
2008-10-16,357549.0,14897.875,16319.0,12355.0
2008-10-17,347953.0,14498.041666666666,15765.0,12036.0
2008-10-18,324894.0,13537.25,14653.0,12065.0
2008-10-19,329918.0,13746.583333333334,15335.0,12510.0
2008-10-20,385918.0,16079.916666666666,25695.0,13283.0
2008-10-21,374250.0,15593.75,17084.0,13300.0
2008-10-22,386187.0,16091.125,18232.0,14218.0
2008-10-23,389127.0,16213.625,18478.0,14540.0
2008-10-24,375242.0,15635.083333333334,16857.0,13387.0
2008-10-25,338164.0,14090.166666666666,15172.0,12595.0
2008-10-26,329536.0,13730.666666666666,15011.0,12688.0
2008-10-27,391483.0,16311.791666666666,18705.0,12929.0
2008-10-28,417242.0,17385.083333333332,19030.0,14865.0
2008-10-29,411686.0,17153.583333333332,18979.0,15139.0
2008-10-30,407667.0,16986.125,19732.0,15443.0
2008-10-31,383758.0,15989.916666666666,18822.0,14692.0
2008-11-01,339393.0,14141.375,15429.0,13098.0
2008-11-02,311100.0,13526.08695652174,15016.0,12119.0
2008-11-03,360763.0,15031.791666666666,16588.0,12436.0
2008-11-04,365310.0,15221.25,16639.0,12851.0
2008-11-05,364502.0,15187.583333333334,16503.0,13063.0
2008-11-06,361627.0,15067.791666666666,16465.0,12779.0
2008-11-07,356421.0,14850.875,16181.0,12730.0
2008-11-08,339488.0,14145.333333333334,15819.0,12119.0
2008-11-09,354965.0,14790.208333333334,16756.0,12962.0
2008-11-10,402139.0,16755.791666666668,18594.0,14169.0
2008-11-11,416906.0,17371.083333333332,19113.0,15937.0
2008-11-12,392681.0,16361.708333333334,17768.0,14254.0
2008-11-13,378452.0,15768.833333333334,17085.0,13547.0
2008-11-14,362774.0,15115.583333333334,16253.0,13216.0
2008-11-15,349817.0,14575.708333333334,16511.0,12400.0
2008-11-16,376522.0,15688.416666666666,17810.0,13474.0
2008-11-17,429176.0,17882.333333333332,19813.0,15236.0
2008-11-18,449533.0,18730.541666666668,20682.0,16233.0
2008-11-19,461846.0,19243.583333333332,21001.0,17585.0
2008-11-20,434855.0,18118.958333333332,19710.0,15842.0
2008-11-21,451310.0,18804.583333333332,20430.0,16402.0
2008-11-22,440381.0,18349.208333333332,19678.0,17471.0
2008-11-23,410788.0,17116.166666666668,18650.0,15529.0
2008-11-24,435096.0,18129.0,19572.0,16068.0
2008-11-25,433845.0,18076.875,19780.0,15559.0
2008-11-26,422667.0,17611.125,19199.0,15999.0
2008-11-27,368092.0,15337.166666666666,17310.0,12838.0
2008-11-28,361384.0,15057.666666666666,16516.0,13616.0
2008-11-29,375765.0,15656.875,16740.0,14507.0
2008-11-30,382584.0,15941.0,17835.0,14052.0
2008-12-01,432972.0,18040.5,20500.0,14698.0
2008-12-02,459000.0,19125.0,20943.0,16514.0
2008-12-03,452436.0,18851.5,21161.0,17598.0
2008-12-04,437586.0,18232.75,20210.0,15409.0
2008-12-05,464975.0,19373.958333333332,21029.0,16875.0
2008-12-06,463250.0,19302.083333333332,20277.0,18081.0
2008-12-07,440243.0,18343.458333333332,20829.0,16577.0
2008-12-08,468355.0,19514.791666666668,21058.0,18106.0
2008-12-09,432341.0,18014.208333333332,19717.0,16231.0
2008-12-10,412333.0,17180.541666666668,19442.0,14148.0
2008-12-11,437273.0,18219.708333333332,20133.0,15299.0
2008-12-12,449962.0,18748.416666666668,20704.0,15894.0
2008-12-13,436739.0,18197.458333333332,19633.0,17101.0
2008-12-14,392892.0,16370.5,17369.0,15423.0
2008-12-15,405821.0,16909.208333333332,19534.0,13656.0
2008-12-16,451442.0,18810.083333333332,20699.0,15920.0
2008-12-17,434238.0,18093.25,19744.0,15640.0
2008-12-18,430661.0,17944.208333333332,19317.0,15617.0
2008-12-19,405949.0,16914.541666666668,18603.0,15266.0
2008-12-20,391519.0,16313.291666666666,18024.0,14163.0
2008-12-21,415635.0,17318.125,21321.0,14308.0
2008-12-22,510556.0,21273.166666666668,22930.0,19499.0
2008-12-23,473661.0,19735.875,21257.0,18095.0
2008-12-24,374460.0,15602.5,16882.0,14678.0
2008-12-25,355087.0,14795.291666666666,16262.0,13387.0
2008-12-26,384580.0,16024.166666666666,17109.0,14712.0
2008-12-27,327542.0,13647.583333333334,14478.0,12704.0
2008-12-28,323125.0,13463.541666666666,15985.0,11085.0
2008-12-29,384074.0,16003.083333333334,17595.0,13932.0
2008-12-30,385363.0,16056.791666666666,17551.0,14263.0
2008-12-31,403698.0,16820.75,19192.0,13790.0
2009-01-01,405996.0,16916.5,17757.0,15720.0
2009-01-02,390020.0,16250.833333333334,17464.0,14497.0
2009-01-03,384681.0,16028.375,17139.0,15002.0
2009-01-04,359141.0,14964.208333333334,16242.0,13725.0
2009-01-05,401193.0,16716.375,18737.0,13637.0
2009-01-06,427158.0,17798.25,19632.0,15076.0
2009-01-07,430369.0,17932.041666666668,20178.0,15208.0
2009-01-08,458151.0,19089.625,20782.0,16726.0
2009-01-09,448974.0,18707.25,20784.0,17039.0
2009-01-10,408351.0,17014.625,18059.0,15755.0
2009-01-11,400732.0,16697.166666666668,18959.0,14555.0
2009-01-12,446758.0,18614.916666666668,20110.0,16287.0
2009-01-13,460655.0,19193.958333333332,21053.0,16711.0
2009-01-14,487658.0,20319.083333333332,22283.0,18123.0
2009-01-15,510307.0,21262.791666666668,23843.0,18167.0
2009-01-16,548349.0,22847.875,24703.0,21447.0
2009-01-17,509470.0,21227.916666666668,23155.0,18554.0
2009-01-18,426798.0,17783.25,19332.0,16375.0
2009-01-19,468804.0,19533.5,21419.0,17060.0
2009-01-20,507207.0,21133.625,22931.0,18805.0
2009-01-21,510391.0,21266.291666666668,23766.0,19738.0
2009-01-22,468559.0,19523.291666666668,22400.0,17478.0
2009-01-23,424412.0,17683.833333333332,20284.0,16310.0
2009-01-24,411605.0,17150.208333333332,19348.0,14764.0
